,Date,Unnamed: 0,Unnamed: 1,open,close,high,low,Money,Factor,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101
10,2007-09-13,600519.XSHG,10,83.16,83.07,83.45,81.43,302740276.0,4.317,83.07,[],None,0.0445544554455463,0.1435643564356469,0.8118811881188067,,0,0.0139365091326208,0.0132910505002185,0.0141846446423742,0.013844231570179,0.35661765,0.18623481,0.13157728,-0.44444444,-0.00210694,-0.02670526,-1.0,-0.4193073,-0.12,0.57995578,0.26551704,-0.12,-0.28887251,-0.01804622,-1.23788307,-0.24244657,-0.22290867,-0.93294031,1.52173913,-0.01688793,-1.0,-0.24475612,0.0,-1.73,0.36109064,0.95257934,1.0,-0.00180024,1.8,0.07531997,0.00055705,0.01694802,0.77132353,0.86661754,0.21105957,3.32698418,1.20957616,-0.14034602,-1.19765467,0.09055853,-0.29416148,0.04568902,0.225,0.21291015,0.0,1.0,0.00091697,0.0,1.0,-0.5504451,1.0,1.84892852,0.20372658,-0.81595157,0.38189481,-0.01265091,-4.09247616,0.0,0.0,-0.00127467,0.0,-1.0,0.0,-1.0,-1.0,-0.83481153,0.0,-1.0,0.0,0.0,0.25,0.42667509,-0.5,0.0,0.0,0.0,0.40801187,0.93882778,0.0,0.0,-1.0,0.0,-0.20421554,3.2420777,0.82774312,-1.0,0.0,0.45099484,0.0,0.0,0.0,0.16666667,0.0,-0.80073529,1.0,-0.75,0.0,-0.47529499,-1.0,0.0,-0.04570123
11,2007-09-14,600519.XSHG,11,83.16,85.7,86.63,81.85,533527808.0,4.317,85.7,[],None,0.5313807531380765,0.1945606694560653,0.2740585774058581,,0,0.0139365091326208,0.0146024231527378,0.0143678411598956,0.0149396084964598,0.3363029,0.0507326,0.11479462,-0.5,-0.00148258,-0.09331053,0.33333333,-0.84895833,-4.55,0.00296956,0.00840603,-4.55,-0.28645833,-0.00958099,-1.56862819,-0.25372024,-0.49460904,-0.99553571,1.5471418,-0.13468122,1.0,-0.30272839,0.0,-4.59,0.01410542,-0.34403123,1.0,-0.001992,0.85431548,0.16284285,0.02225475,0.01240703,0.23533779,0.00520833,0.09887695,1.59389751,0.363831,-0.50032573,-1.24669239,-0.09947853,0.13643869,0.00223048,0.225,-0.20483534,0.0,1.0,-0.74970097,0.0,1.0,-0.61102832,1.0,1.61499629,-10.94575826,-0.69303953,0.02816089,-0.11957227,-14.47236786,0.0,0.0,-0.00162995,0.0,-1.0,0.0,-1.0,-1.0,-0.84301315,0.0,-1.0,0.0,0.0,0.25,0.02469684,-0.93720565,0.0,0.0,0.0,0.62107623,0.88813207,0.0,0.0,-1.0,0.0,-1.55372747,0.00052038,0.30583698,-1.0,0.0,0.45238095,0.0,0.0,0.0,0.16666667,0.0,-0.96524612,1.0,-0.875,0.0,-0.4545793,-1.0,0.0,0.53077016
12,2007-09-17,600519.XSHG,12,85.47,87.76,88.35,84.18,581454298.0,4.317,87.76,[],None,0.5491606714628329,0.1414868105515566,0.3093525179856105,,0,0.0149035663899459,0.0153117190528425,0.015384145649955,0.0157975843398583,0.13764881,-0.01891048,0.04895913,-0.55555556,-0.85077527,-0.35065233,-0.18333333,-0.97688292,-3.58,0.00744048,0.00656105,-3.58,-0.27306548,-0.21598719,-1.81214383,-0.2485119,-0.0508983,-0.99330357,-1.54613095,-0.00224565,-1.0,-0.7689603,0.0,-8.25,0.04241071,-0.94444444,-1.0,-0.00185566,0.81118568,0.05755177,0.00371853,0.00956105,0.42559524,0.19233631,0.05859375,2.68670165,0.3400281,-0.41745362,-1.19678145,-0.46907361,-0.45871021,0.00298063,0.1125,-0.73042743,0.0,1.0,-0.98506243,0.0,1.0,-0.65720687,1.0,-0.04547619,-3.61513688,-0.75348335,-0.157223,-0.33950273,-13.01269762,0.0,0.0,-0.00173674,0.0,0.0,0.0,-1.0,-1.0,-1.64335577,0.0,-1.0,0.0,0.0,0.33333333,0.09972927,-0.97480315,0.0,0.0,0.0,0.83395662,0.68607018,0.0,0.0,-1.0,0.0,-1.20841433,0.00018838,0.41597483,-1.0,0.0,0.44817301,0.0,0.0,0.0,0.33333333,0.0,-0.97470238,1.0,-1.0,0.0,-0.08783137,-1.0,0.0,0.54978535
13,2007-09-18,600519.XSHG,13,87.9,84.59,87.9,83.67,218334186.0,4.317,84.59,['bearish engulfing'],None,0.7825059101654844,0.0,0.2174940898345155,,0,0.0159208603879113,0.0151261474510709,0.0151616927358218,0.0144773011245314,-0.13303769,-0.44975428,0.11260892,-0.61111111,-0.0171615,0.22424056,-1.0,-0.92740741,5.5,0.9992609,0.20807393,-5.5,-0.23577236,0.05448215,-2.47888396,-0.24833703,-0.00022842,-0.00221729,-1.48484848,-0.09036835,-1.0,-1.19662104,0.0,-2.63,0.99334812,-0.94444444,-1.0,0.00300339,0.61148148,0.12927808,0.05728012,0.01469456,0.94235033,0.6293422,0.09558105,3.80365104,1.32963784,-0.02308795,-0.38166105,-0.02423391,1.33631941,0.98445596,0.03125,-0.3384801,0.0,1.0,-0.90356798,0.0,1.0,-0.66443452,1.0,-0.01884996,2.63163736,-0.26315759,-0.62866283,-0.00231945,4.72920108,0.0,0.0,0.00019566,0.0,0.0,0.0,-1.0,-1.0,-1.28585559,0.0,0.0,0.0,0.0,1.0,0.29549242,-0.96078431,0.0,0.0,0.0,0.89054356,0.66075815,0.0,0.0,0.0,0.0,1.25924917,0.05574259,0.58210124,0.0,0.0,0.46074074,0.0,0.0,0.0,0.83333333,0.0,-0.97188869,1.0,-0.76923077,0.0,0.14740883,-1.0,0.0,-0.78267996
14,2007-09-19,600519.XSHG,14,83.8,81.72,84.03,80.72,410862934.0,4.317,81.72,[],None,0.6283987915407846,0.069486404833838,0.3021148036253774,,0,0.0142044384160355,0.0135302316758352,0.013874955291326,0.0132819658475635,-0.19985359,-0.71169399,0.12700323,-0.11111111,-0.11956123,0.17486545,0.05,-0.44297277,4.97,0.99853157,0.35274648,4.97,-0.19676946,0.03004296,-2.39279274,-0.24302496,-0.02834541,-0.01101322,1.48237885,-1.48e-06,1.0,-0.26492629,0.0,6.89,0.9845815,-0.94444444,1.0,0.00167484,0.38469463,0.22057513,0.99706314,0.0194317,0.53587116,0.99853157,0.64599609,2.80968075,1.42878765,-0.02620373,-0.85081347,-0.10849192,0.99385665,0.48495965,0.2625,-0.02404072,0.0,1.0,-0.02968503,0.0,1.0,-0.65927568,1.0,0.17804405,0.46810203,-0.34233109,-0.58898996,-0.01182991,0.8440662,0.0,0.0,-0.00074833,1.0,0.0,0.0,0.0,-1.0,-1.0553918,0.0,0.0,0.0,0.0,1.0,0.52545144,-0.5158546,0.0,0.0,0.0,0.56878698,0.72009164,0.0,0.0,0.0,0.0,0.43876508,218.77616239,0.51179703,-1.0,0.0,0.45253863,0.0,0.0,0.0,0.83333333,0.0,-0.28248013,0.0,-1.0,0.0,0.01078738,-1.0,0.0,-0.62816262
15,2007-09-20,600519.XSHG,15,81.84,83.76,84.23,81.84,185888065.0,4.317,83.76,['bullish harami'],None,0.8033472803347286,0.1966527196652714,0.0,,0,0.0133839049855778,0.0136127079432893,0.0143634793380499,0.0141316118284048,-0.28319883,-0.71577288,-0.0877782,-1.0,-0.00216066,0.03151061,-1.0,-0.98525074,-3.53,0.00733676,0.27428351,3.53,-0.18175129,0.02024191,-1.54845252,-0.19941133,-0.08728185,-0.98969831,-1.50476889,-0.00490242,-1.0,-0.23547161,0.0,6.94,0.03741746,-0.86276528,1.0,-0.00113483,0.67446652,0.19425569,0.99926416,0.01614503,0.21496698,0.10963944,0.02349854,1.98746886,0.4893088,-0.42747322,-0.21750347,-0.19695708,-0.2950425,0.0191036,0.075,-0.215012,0.0,-1.0,-0.73386915,0.0,-3.53,-0.66617321,-3.53,0.06176963,-9.62726586,-0.71407598,-0.42468953,-0.41309657,-8.10064264,0.0,0.0,-0.00110152,0.0,-1.0,0.0,0.0,-1.0,-0.24410029,0.0,0.0,0.0,0.0,0.75,0.92909111,-0.6875,0.0,0.0,0.0,0.22814815,0.80935131,0.0,0.0,0.0,0.0,-2.43634349,105.41965021,0.61192865,-1.0,0.0,0.42772861,0.0,0.0,0.0,0.83333333,0.0,-0.83198826,0.0,-1.0,0.0,-0.20359497,0.0,0.0,0.80125878
16,2007-09-21,600519.XSHG,16,83.77,83.65,84.02,81.89,183153720.0,4.317,83.65,[],None,0.0563380281690096,0.1173708920187796,0.8262910798122107,,0,0.0141918792308755,0.0135261078624625,0.0143852884472786,0.0140857975843398,-0.37564197,-0.55683863,0.22512809,-1.0,-0.65885802,0.15428518,-1.0,-0.99630724,0.18,0.40999265,0.18958516,-0.18,-0.18515797,0.13279668,-0.80712303,-0.1528288,-0.0015165,-0.9426892,-1.52240999,-0.0805435,-1.0,-0.22269183,0.0,1.62,0.39235856,-0.76376262,1.0,-0.00094897,0.67229182,0.13968288,0.82482483,0.01628024,0.29640499,0.53637032,0.05371094,3.15033499,0.84933534,-0.40125548,-1.00856851,-0.21216004,0.40925136,0.0095518,0.125,-0.34205576,0.0,-1.0,-0.03851949,0.0,0.18,-0.18545994,0.18,0.06087289,-0.97295963,-0.83256728,-0.18629237,-0.06143806,-15.19021984,0.0,0.0,-0.00138453,0.0,0.0,0.0,0.0,-1.0,-0.18582658,0.0,0.0,0.0,0.0,1.0,1.02796518,-0.5625,0.0,0.0,0.0,0.0837037,0.90782104,0.0,0.0,0.0,0.0,-1.59614617,19349.38376486,0.62878736,-1.0,0.0,0.42245199,0.0,0.0,0.0,0.72222222,0.0,-0.75201761,0.0,-1.0,0.0,-0.40940188,0.0,0.0,-0.05689515
17,2007-09-24,600519.XSHG,17,83.16,81.72,84.2,81.15,450160399.0,4.317,81.72,[],None,0.4721311475409833,0.3409836065573794,0.1868852459016372,,0,0.0139365091326208,0.0136003365031712,0.0140625136306932,0.0132819658475635,-0.00995575,-0.17481552,0.18266383,-0.22222222,-0.01145896,-0.05163265,0.3,-0.98218263,3.35,0.99557522,0.58150438,3.35,-0.17799114,-0.02306258,-0.17779999,-0.14106352,-0.00281109,-0.08124077,1.49410029,-0.00095138,1.0,1.16059441,0.0,0.0,0.98746313,-0.76376262,1.0,0.00149724,1.19037037,0.14292936,2.31101666,0.01877866,0.6740413,0.88330871,0.59985352,3.4361514,1.45938724,-0.0598702,-0.40264173,-0.37912266,1.14482095,0.95121951,0.5625,0.37641848,0.0,-1.0,0.00062996,0.0,3.35,-0.52541106,3.35,0.35640118,2.85454545,-0.20427244,0.0736539,-0.00234291,4.63849236,0.0,0.0,-0.00034979,0.0,0.0,0.0,-1.0,-1.0,-0.19775475,0.0,0.0,0.0,0.0,1.0,2.00026856,-0.375,0.0,1.0,0.0,0.07355126,0.99764318,0.0,0.0,0.0,0.0,0.71874101,5.88657581,0.75356034,0.0,0.0,0.42296296,0.0,0.0,0.0,0.5,0.0,-0.40339233,0.0,-1.0,0.0,0.0082005,0.0,0.0,-0.47250047
18,2007-09-25,600519.XSHG,18,81.69,81.38,82.76,80.03,424466923.0,4.317,81.38,[],None,0.1135531135531142,0.3919413919413941,0.4945054945054917,,0,0.0133211090597775,0.0130065073775021,0.0135739895839694,0.0131403581840899,-0.23082542,-0.16482809,0.05586211,-1.0,-0.01432107,0.00418936,0.6,-0.90346352,0.59,0.79831625,0.78414901,-0.59,-0.21669107,0.00165547,-0.21397209,-0.16691069,-0.06008779,-0.87701318,1.45241581,-0.0036826,1.0,0.86774207,0.0,4.12,0.80600293,-0.76376262,1.0,-0.00091171,1.39632353,0.22252176,2.89245511,0.01877779,0.43973703,0.8806735,0.38085938,3.38890383,1.28009667,-0.04200279,-0.23067781,-0.26856601,0.59976092,0.02048281,0.65,0.55270384,0.0,-1.0,-0.00040116,0.0,0.59,-0.27555556,0.59,0.86603221,0.3531847,-0.50335353,0.70297023,-0.05889099,-5.9079709,0.0,0.0,-0.00165929,1.0,-1.0,0.0,0.0,-1.0,-0.17622549,0.0,0.0,0.0,0.0,0.75,23.34710312,-0.5625,0.0,1.0,0.0,0.02732644,0.52409216,0.0,0.0,0.0,0.0,-0.19708071,1.18498773,0.79705085,-1.0,0.0,0.41176471,0.0,0.0,0.0,0.16666667,0.0,-0.05807159,0.0,-0.84615385,0.0,-0.02141944,0.0,0.0,-0.11650074
19,2007-09-26,600519.XSHG,19,80.28,84.13,85.18,80.28,450482553.0,4.317,84.13,['bullish engulfing'],None,0.7857142857142836,0.2142857142857163,0.0,85.2865,0,0.0127308273572544,0.014004470213696,0.0136830351301131,0.0142857142857142,0.43676471,0.177175,-0.20728599,-0.94444444,-0.00138084,0.17539137,0.53333333,-0.99703264,-4.77,0.00147059,0.84725064,-4.77,-0.266028,0.1448435,-0.87613778,-0.18201916,-0.62978798,-0.99926308,1.5125,-0.00012568,1.0,0.25013169,0.0,-0.83,0.00735294,-0.47915742,1.0,-0.00322439,1.02730627,0.1313156,-0.14082273,0.01344918,0.02573529,0.04716286,0.00952148,2.64967574,0.4362532,-0.80401654,-1.37815507,-0.24427507,-2.31453625,0.06185567,0.525,-0.07474681,0.0,-1.0,-0.97652847,0.0,-4.77,-0.19290466,-4.77,0.588,0.0404692,-0.62151082,-0.05807653,-0.17948475,-1.84930656,0.0,0.0,-0.00242643,0.0,-1.0,0.0,-1.0,0.0,-0.36435254,0.0,-1.0,0.0,0.0,0.25,6.9587325,-0.85410334,0.0,1.0,0.0,0.07732342,0.40186045,0.0,0.0,0.0,0.0,-0.20420236,0.89975092,0.77362398,-1.0,0.0,0.41228719,0.0,0.0,0.0,0.22222222,0.0,-0.95220588,1.0,-0.75,0.0,0.13176298,0.0,0.0,0.78553763
20,2007-09-27,600519.XSHG,20,84.13,84.37,85.18,82.32,185721030.0,4.317,84.37,[],None,0.0839160839160867,0.2832167832167827,0.6328671328671306,85.0295,0,0.0143425894527963,0.014004470213696,0.0145728467866458,0.0143856726364015,0.36847906,0.00289557,-0.10541947,-0.88888889,-0.33848885,0.20978257,-1.0,-0.98813936,-0.41,0.21748714,0.05162647,0.41,-0.30492285,0.14134834,-0.82535004,-0.19397502,-0.00026784,-0.96032329,1.51212344,-0.0239374,-1.0,0.6011704,0.0,-4.59,0.07421014,-0.47915742,1.0,-0.00132857,0.82544248,0.05282901,-0.3981316,0.01262005,0.59000735,0.21748714,0.01678467,2.71262357,0.48334846,-0.31642005,-1.37567443,-0.1941563,-1.06408145,0.61221486,0.025,0.07996851,0.0,-1.0,-0.95315539,0.0,-0.41,-0.22525849,-0.41,0.12957972,0.15656334,-0.70493037,0.02019651,-0.51693416,-0.25100818,0.0,0.0,-0.00134045,0.0,0.0,0.0,-1.0,-1.0,-0.78648915,0.0,0.0,0.0,0.0,0.25,1.54718169,-0.96687211,0.0,1.0,0.0,0.19866568,0.37755176,0.0,0.0,0.0,0.0,-0.02509895,0.87752745,0.89548956,0.0,0.0,0.39423077,0.0,0.0,0.0,0.16666667,0.0,-0.96767083,0.0,-0.625,0.0,0.41026333,0.0,0.0,0.08483135
21,2007-09-28,600519.XSHG,21,84.3,86.9,88.13,84.04,406110739.0,4.317,86.9,[],None,0.6356968215158962,0.3007334963325166,0.0635696821515871,84.7565,0,0.0144137581687033,0.0152209951586431,0.0153230801441145,0.0154394002498958,0.24796748,0.15428253,-0.08791053,-1.0,-0.03298902,0.18920494,-0.675,-0.84288905,-4.38,0.00443787,0.3963267,-4.38,-0.29068047,0.10070359,-0.91355863,-0.20488166,-0.08724335,-0.99852071,-1.51997041,-0.00064454,-1.0,0.63300799,-5.1,-9.56,0.0147929,-0.47915742,1.0,-0.00091847,0.42372128,0.0153507,1.43279608,0.00896495,0.15964523,0.0887574,0.00939941,2.80772633,0.30990851,-0.67635634,-1.40905671,-0.1420267,-1.74447929,0.96150999,0.05,0.23711629,0.0,-1.0,-0.98786866,0.0,-4.38,-0.26934524,-4.38,0.2732071,0.26766213,-0.60088191,0.04199998,-0.48275402,3.40031186,0.0,0.0,-0.00179169,0.0,0.0,0.0,-1.0,-1.0,-1.32219748,0.0,-1.0,0.0,0.0,0.25,2.81538462,-0.99378399,0.0,1.0,0.0,0.06493506,0.28629135,0.0,0.0,0.0,0.0,1.3485134,0.79684051,0.94284137,0.0,0.0,0.3904974,0.0,0.0,0.0,0.08333333,0.0,-0.98595713,0.0,-0.875,0.0,0.72006374,0.0,0.0,0.63409123
22,2007-10-08,600519.XSHG,22,87.51,84.98,89.4,84.89,349755743.0,4.317,84.98,['dark cloud cover'],None,0.5609756097560972,0.4190687361419065,0.0199556541019963,84.3905,0,0.0157575909808305,0.0157447194569762,0.0156938350010032,0.0146397334443981,-0.05342668,0.16545392,-0.03222717,-0.94444444,-0.00429444,0.34556914,-1.0,-0.04602821,3.32,0.99484156,0.28302933,-3.32,-0.24631268,0.01809396,-1.18749797,-0.17699115,-0.00018145,-0.0140118,-1.4907885,-0.01304253,-1.0,-0.14996571,-7.31,-1.47,0.99189388,-0.07092377,1.0,0.00562242,0.62697709,0.11927955,1.67165771,0.0132785,0.61680177,0.61135693,0.08569336,4.20775172,1.25368949,-0.30740276,-0.16662403,0.1141308,1.34019566,0.99778598,0.075,0.38958021,0.0,-1.0,-0.98587285,0.0,3.32,-0.28348214,3.32,0.27184967,47.46289308,-0.02223986,0.14709432,-0.00248283,30.31478972,0.0,0.0,-0.00012225,0.0,0.0,0.0,-1.0,-1.0,-1.1570299,0.0,0.0,0.0,0.0,0.25,6.13728614,-0.99458204,0.0,1.0,0.0,0.20089286,0.68121936,0.0,0.0,0.0,0.0,5.48068242,0.72609809,0.98857762,0.0,0.0,0.40784604,0.0,0.0,0.0,0.38888889,0.0,-0.97789241,0.0,-0.75,0.0,0.94272725,0.0,0.0,-0.56074766
23,2007-10-09,600519.XSHG,23,84.6,91.68,92.98,84.6,587350510.0,4.317,91.68,"['bullish engulfing', 'piercing line']",None,0.8448687350835328,0.1551312649164672,0.0,84.5625,0,0.014539350020304,0.0172210446444035,0.0155673421674765,0.0174302374010828,0.28305332,-0.16507879,-0.23132736,-1.0,-0.73016779,0.07203946,-0.78333333,-0.99852725,-11.61,0.00073099,0.73699319,-11.61,-0.24049708,0.06956261,-1.72292383,-0.18859649,-0.75452322,-1.0,-1.55994152,-2.08e-06,-1.0,-1.00513914,-8.4,-12.67,0.00219298,-0.61237244,1.0,-0.00438053,0.60292612,0.1204192,1.35791414,0.00462563,0.02337473,0.00109649,0.0,2.67333003,0.35259586,-0.85955902,-1.49809362,-0.38676523,-2.17151821,0.0051207,0.1,-0.38605126,0.0,-1.0,-0.99449323,0.0,-11.61,-0.46029412,-11.61,-0.22631579,-2.12943073,-0.5657247,-0.14311934,-0.77242517,-47.16253153,0.0,0.0,-0.00076692,0.0,0.0,0.0,-1.0,0.0,-1.49412628,0.0,-1.0,0.0,0.0,0.25,2.02320364,-0.99388379,0.0,0.0,0.0,0.01588878,0.38307756,0.0,0.0,0.0,0.0,-11.11715823,0.71809247,0.99017518,-1.0,0.0,0.42375367,0.0,0.0,0.0,0.30555556,0.0,-0.99415632,0.0,-1.0,0.0,0.85139092,0.0,0.0,0.84545893
24,2007-10-10,600519.XSHG,24,92.81,94.98,97.25,90.67,370471299.0,4.317,94.98,[],None,0.3297872340425535,0.3449848024316104,0.325227963525836,84.92800000000001,0,0.0179763803591089,0.0189819129545473,0.0182149680278458,0.018804664723032,0.40315481,-0.31243441,-0.25704016,-0.94444444,-0.98028872,0.09575358,-1.0,-0.99852071,-5.71,0.00220103,0.3382342,5.71,-0.2298091,0.08358211,-1.79797078,-0.19676946,-0.00053091,-0.99853157,-1.58253852,-0.35207499,-1.0,-0.47790929,-13.59,-14.0,0.0029347,-0.61237244,1.0,-0.00174628,0.60293902,0.05356177,1.24535279,0.00088543,0.10198092,0.12995595,0.0,2.28327109,0.14023118,-0.84764979,-1.5277673,-0.2469935,-0.95534911,0.01102131,0.0375,-0.21792083,0.0,-1.0,-0.996471,0.0,-5.71,-0.42762186,-5.71,-0.83769039,0.27837028,-0.58370954,-0.23639635,-0.67894071,-1.37431258,0.0,0.0,-0.00112414,0.0,0.0,0.0,-1.0,-1.0,-1.82891507,0.0,-1.0,0.0,0.0,0.25,1.39362724,-0.9984639,0.0,1.0,0.0,0.00592885,0.68135111,0.0,0.0,0.0,0.0,-1.90813873,0.389547,0.98596915,-1.0,0.0,0.4359352,0.0,0.0,0.0,0.22222222,0.0,-0.99486427,0.0,-0.625,0.0,0.85882353,-1.0,0.0,0.32979563
25,2007-10-11,600519.XSHG,25,95.2,100.06,102.22,95.0,530601955.0,4.317,100.06,['three white soldiers'],None,0.6731301939058172,0.2991689750692516,0.0277008310249311,85.6,0,0.0189769287768609,0.0210314482007802,0.0201036368870549,0.020920449812578,0.42642753,-0.03866698,0.06663487,-0.88888889,-0.06113327,0.03235262,-1.0,-1.0,-8.8,0.00073206,0.52584751,-8.8,-0.27013177,0.03126235,-1.17258161,-0.24084919,-0.52782833,-0.99926794,-1.65080527,-0.01517658,-1.0,-0.42311944,-16.0,-26.12,0.00292826,-0.61237244,1.0,-0.002868,0.20109971,0.00808281,1.15605804,-0.0006663,0.05417277,0.25549048,0.0,1.6735463,0.09597016,-0.88939155,-1.50767888,-0.25402284,-3.00043347,0.94061584,0.06875,0.17562635,0.0,-1.0,-0.9972314,0.0,-8.8,-0.46681416,-8.8,-2.95483455,0.2154775,-0.54674615,-0.45761039,-0.48654684,0.37785848,0.0,0.0,-0.00113615,0.0,0.0,0.0,-1.0,-1.0,-1.99926471,0.0,0.0,0.0,0.0,0.26666667,1.29753955,-1.0,0.0,1.0,0.0,0.00296736,0.72390711,0.0,0.0,0.0,0.0,1.43412074,0.16905636,0.0,0.0,0.0,0.41348974,0.0,0.0,0.0,0.16666667,0.0,-0.99853587,0.0,-0.875,0.0,0.85740684,-1.0,0.0,0.67434605
26,2007-10-12,600519.XSHG,26,101.12,103.26,104.19,97.02,456041256.0,4.317,103.26,"['hammer', 'three white soldiers']",None,0.298465829846583,0.1297071129707102,0.5718270571827068,86.5915,0,0.0214552746484474,0.0218438394352025,0.0209847248998961,0.0222532278217409,0.41758242,0.39484708,0.04852189,-1.0,-0.99195642,0.14560722,-1.0,-1.0,-5.54,0.99779897,0.08961647,5.54,-0.34115921,0.06350271,-0.52114969,-0.28026412,-0.00324451,-0.99633162,-1.71093177,-0.03638809,-1.0,-0.16444745,-12.01,-20.05,0.01320616,-0.51604685,1.0,-0.00519367,0.40073421,0.00576478,1.10524032,0.00329344,0.13919414,0.21790169,0.0,2.49824574,0.06527026,-0.81577909,-1.09368893,-0.05881338,-1.2447921,0.00366838,0.05625,0.47896383,0.0,-1.0,-0.99785414,0.0,-5.54,-0.49072012,-5.54,-2.37425679,-4.19542324,-0.7843784,0.01426055,-0.58338362,-3.58369776,0.0,0.0,-0.00078755,0.0,0.0,0.0,-1.0,-1.0,-1.33333333,0.0,-1.0,0.0,0.0,0.33333333,0.92128932,-1.0,0.0,1.0,0.0,0.00196657,0.87128495,0.0,0.0,0.0,0.0,-8.51158286,0.03558917,0.0,-1.0,0.0,0.39456282,0.0,0.0,0.0,0.08333333,0.0,-0.9992674,0.0,-0.75,0.0,0.81704358,-1.0,0.0,0.29892837
27,2007-10-15,600519.XSHG,27,101.7,108.91,112.04,101.7,388728699.0,4.317,108.91,['three white soldiers'],None,0.6972920696324943,0.3027079303675056,0.0,87.93350000000001,0,0.0216980855615421,0.0250810329327736,0.0230260575237065,0.024606413994169,0.37407953,0.47458475,0.48276846,-0.94444444,-0.99264111,0.22975608,-1.0,-1.0,9.77,0.99852725,0.39254435,9.77,-0.320059,0.13775199,-0.69970102,-0.25221239,-0.09613842,-1.0,-1.7466863,-3.019e-05,-1.0,0.53535962,-17.0,-24.11,0.00220913,0.0,1.0,-0.00433298,0.40073801,0.00673577,1.06323746,0.00117316,0.05154639,0.23967552,0.0,2.58332159,0.04575483,-0.88278862,-1.51706285,0.07517597,-1.08892034,0.00147384,0.0375,0.76695975,0.0,-1.0,-0.99864517,0.0,-9.77,-0.48014981,-9.77,-0.70451841,-0.5914562,-0.49508547,0.06312887,-0.84913164,-2.76486975,0.0,0.0,-0.00040642,0.0,0.0,0.0,-1.0,-1.0,-1.66666667,0.0,-1.0,0.0,0.0,0.4,1.11275557,-1.0,0.0,1.0,0.0,0.00098135,0.90649327,0.0,0.0,0.0,0.0,-5.14967056,0.01865006,0.0,0.0,0.0,0.3929099,0.0,0.0,0.0,0.05555556,0.0,-1.0,1.0,-0.25,0.0,0.75885879,0.0,0.0,0.69716776
28,2007-10-16,600519.XSHG,28,109.14,106.86,109.14,104.6,389861626.0,4.317,106.86,[],None,0.5022026431718057,0.0,0.4977973568281942,89.124,0,0.0248127634812386,0.02388512705469,0.0242909858589735,0.0237526030820491,-0.06350954,0.52059813,0.0642008,-1.0,-0.7260038,0.26670945,-1.0,-1.0,3.55,0.99412628,0.01689773,3.55,-0.31424376,0.00941327,-0.87233368,-0.25256975,-0.00067505,-0.30837004,-1.72320117,-0.00960732,-1.0,1.09770011,-8.58,-11.76,0.98531571,-0.19611614,1.0,-0.00104743,1.00073529,0.04581013,1.05118946,0.00312258,0.84875184,0.49412628,0.01983643,4.63098544,1.02060987,-0.12999961,-0.34641673,0.08736422,0.18794143,0.27332843,0.0875,0.22744573,0.0,-1.0,-0.99870174,0.0,3.55,-0.45947955,3.55,-3.70895154,0.73992416,-0.55231318,0.80178397,-0.01028116,-0.22057289,0.0,0.0,0.00034821,0.0,0.0,0.0,-1.0,-1.0,-1.66666667,0.0,-1.0,0.0,0.0,1.0,1.22872848,-1.0,0.0,1.0,0.0,0.00098135,0.9027513,0.0,0.0,0.0,0.0,-0.29764788,0.00065346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-0.5,0.0,0.70881703,0.0,0.0,-0.50311269
